Unnamed: 0,Job ID,Agency,Posting Type,No Of Positions,Civil Service Title,Title Classification,Job Category,Full-Time/Part-Time indicator,Career Level,Salary Range From,Salary Range To,Salary Frequency,Required Qualification,Residency In Newyork,Posting Date
825,623231,ADMIN FOR CHILDREN'S SVCS,Internal,1,DEPUTY COMMISSIONER,Exempt-4,Social Services,full time,Executive,106729,241434,Annual,master's degree,Yes,1/15/2024
826,623231,ADMIN FOR CHILDREN'S SVCS,External,1,DEPUTY COMMISSIONER,Exempt-4,Social Services,full time,Executive,106729,241434,Annual,master's degree,Yes,1/15/2024
827,623400,DISTRICT ATTORNEY KINGS COUNTY,Internal,2,COMMUNITY COORDINATOR,Non-Competitive-5,Social Services,full time,Experienced (non-manager),67983,67983,Annual,baccalaureate degree,Yes,2/2/2024
828,623400,DISTRICT ATTORNEY KINGS COUNTY,External,2,COMMUNITY COORDINATOR,Non-Competitive-5,Social Services,full time,Experienced (non-manager),67983,67983,Annual,baccalaureate degree,Yes,2/2/2024
829,623630,HRA/DEPT OF SOCIAL SERVICES,External,5,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),56677,65179,Annual,high school,No,1/17/2024
830,623630,HRA/DEPT OF SOCIAL SERVICES,Internal,5,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),56677,65179,Annual,high school,No,1/17/2024
831,623637,HRA/DEPT OF SOCIAL SERVICES,External,1,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),66430,76394,Annual,high school,No,1/17/2024
832,623637,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),66430,76394,Annual,high school,No,1/17/2024
833,623749,HRA/DEPT OF SOCIAL SERVICES,Internal,5,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),73213,84195,Annual,high school,No,1/18/2024
834,623749,HRA/DEPT OF SOCIAL SERVICES,External,5,ASSOCIATE BENEFITS OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),73213,84195,Annual,high school,No,1/18/2024
835,623956,HRA/DEPT OF SOCIAL SERVICES,External,3,CLERICAL ASSOCIATE,Competitive-1,Social Services,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,1/19/2024
836,623956,HRA/DEPT OF SOCIAL SERVICES,Internal,3,CLERICAL ASSOCIATE,Competitive-1,Social Services,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,1/19/2024
837,623957,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Manager,86185,99113,Annual,baccalaureate degree,No,1/19/2024
838,623957,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Manager,86185,99113,Annual,baccalaureate degree,No,1/19/2024
839,624243,HRA/DEPT OF SOCIAL SERVICES,Internal,1,CLERICAL ASSOCIATE,Competitive-1,Social Services,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,1/23/2024
840,624243,HRA/DEPT OF SOCIAL SERVICES,External,1,CLERICAL ASSOCIATE,Competitive-1,Social Services,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,1/23/2024
841,624667,HRA/DEPT OF SOCIAL SERVICES,Internal,2,BENEFITS OPPORTUNITY SPECIALIS,Competitive-1,Social Services,full time,Entry-Level,46318,53266,Annual,baccalaureate degree,No,1/25/2024
842,624667,HRA/DEPT OF SOCIAL SERVICES,External,2,BENEFITS OPPORTUNITY SPECIALIS,Competitive-1,Social Services,full time,Entry-Level,46318,53266,Annual,baccalaureate degree,No,1/25/2024
843,624755,HRA/DEPT OF SOCIAL SERVICES,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Social Services,full time,Experienced (non-manager),57976,66672,Annual,baccalaureate degree,Yes,1/25/2024
844,624755,HRA/DEPT OF SOCIAL SERVICES,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Social Services,full time,Experienced (non-manager),57976,66672,Annual,baccalaureate degree,Yes,1/25/2024
845,624976,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Manager,86185,99113,Annual,baccalaureate degree,No,1/26/2024
846,624976,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Manager,86185,99113,Annual,baccalaureate degree,No,1/26/2024
847,625546,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Manager,86185,99113,Annual,baccalaureate degree,No,2/1/2024
848,625546,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Manager,86185,99113,Annual,baccalaureate degree,No,2/1/2024
849,625668,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),86185,126688,Annual,baccalaureate degree,No,2/1/2024
850,625668,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE JOB OPPORTUNITY,Competitive-1,Social Services,full time,Experienced (non-manager),86185,126688,Annual,baccalaureate degree,No,2/1/2024
851,626064,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST,Competitive-1,Social Services,full time,Manager,100000,153107,Annual,master's degree,Yes,2/6/2024
852,626064,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST,Competitive-1,Social Services,full time,Manager,100000,153107,Annual,master's degree,Yes,2/6/2024
853,626389,HRA/DEPT OF SOCIAL SERVICES,Internal,1,CLERICAL ASSOCIATE,Competitive-1,Social Services,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,2/8/2024
854,626389,HRA/DEPT OF SOCIAL SERVICES,External,1,CLERICAL ASSOCIATE,Competitive-1,Social Services,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,2/8/2024
855,470441,NYC HOUSING AUTHORITY,External,1,ASSOCIATE INSPECTOR (HOUSING),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),67902,95679,Annual,baccalaureate degree,Yes,8/2/2021
856,470441,NYC HOUSING AUTHORITY,Internal,1,ASSOCIATE INSPECTOR (HOUSING),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),67902,95679,Annual,baccalaureate degree,Yes,8/2/2021
857,519102,DEPARTMENT OF CORRECTION,Internal,8,DIRECTOR OF CORRECTIONAL STAND,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Manager,150000,175000,Annual,baccalaureate degree,Yes,2/4/2022
858,519102,DEPARTMENT OF CORRECTION,External,8,DIRECTOR OF CORRECTIONAL STAND,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Manager,150000,175000,Annual,baccalaureate degree,Yes,2/4/2022
859,526438,PUBLIC ADMINISTRATOR-NEW YORK,External,1,DECEDENT PROPERTY AGENT,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,41483,63794,Annual,bachelor's degree,No,3/25/2022
860,526438,PUBLIC ADMINISTRATOR-NEW YORK,Internal,1,DECEDENT PROPERTY AGENT,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,41483,63794,Annual,bachelor's degree,No,3/25/2022
861,530408,HOUSING PRESERVATION & DVLPMNT,Internal,24,INSPECTOR (HOUSING),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),53563,61598,Annual,baccalaureate degree,No,4/28/2022
862,530408,HOUSING PRESERVATION & DVLPMNT,External,24,INSPECTOR (HOUSING),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),53563,61598,Annual,baccalaureate degree,No,4/28/2022
863,534657,NYC HOUSING AUTHORITY,Internal,1,SUPERVISOR OF ELEVATOR MAINTEN,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,64922,173486,Annual,certificate,Yes,6/30/2020
864,534657,NYC HOUSING AUTHORITY,External,1,SUPERVISOR OF ELEVATOR MAINTEN,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,64922,173486,Annual,certificate,Yes,6/30/2022
865,538106,DEPARTMENT OF CORRECTION,External,32,INVESTIGATOR (DISCIPLINE) (DOC,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,58167,58167,Annual,high school,Yes,7/14/2022
866,538106,DEPARTMENT OF CORRECTION,Internal,32,INVESTIGATOR (DISCIPLINE) (DOC,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,58167,58167,Annual,high school,Yes,7/14/2022
867,538116,FIRE DEPARTMENT,Internal,2,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),60718,90773,Annual,baccalaureate degree,Yes,7/2/2022
868,538116,FIRE DEPARTMENT,External,2,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),60718,90773,Annual,baccalaureate degree,Yes,7/2/2022
869,538184,DEPARTMENT OF CORRECTION,Internal,5,CORRECTIONAL STANDARDS REVIEW,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),61302,70497,Annual,baccalaureate degree,Yes,7/1/2022
870,538184,DEPARTMENT OF CORRECTION,External,5,CORRECTIONAL STANDARDS REVIEW,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),61302,70497,Annual,baccalaureate degree,Yes,7/1/2022
871,541078,FIRE DEPARTMENT,Internal,1,ASSISTANT MECHANICAL ENGINEER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,No,8/10/2022
872,541078,FIRE DEPARTMENT,External,1,ASSISTANT MECHANICAL ENGINEER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),57078,85646,Annual,baccalaureate degree,No,8/10/2022
873,543029,DEPARTMENT OF CORRECTION,Internal,3,INVESTIGATOR (DISCIPLINE) (DOC,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,58167,58167,Annual,high school,Yes,7/28/2022
874,543029,DEPARTMENT OF CORRECTION,External,3,INVESTIGATOR (DISCIPLINE) (DOC,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,58167,58167,Annual,high school,Yes,7/28/2022
875,545490,DEPT OF ENVIRONMENT PROTECTION,Internal,3,CLERICAL ASSOCIATE,Competitive-1,"Public Safety, Inspections, & Enforcement",part time,Entry-Level,16.1374,26.144,Hourly,high school,Yes,10/20/2022
876,545490,DEPT OF ENVIRONMENT PROTECTION,External,3,CLERICAL ASSOCIATE,Competitive-1,"Public Safety, Inspections, & Enforcement",part time,Entry-Level,16.1374,26.144,Hourly,high school,Yes,10/20/2022
877,549403,DEPT OF ENVIRONMENT PROTECTION,Internal,6,CIVIL ENGINEERING INTERN,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/10/2022
878,549403,DEPT OF ENVIRONMENT PROTECTION,External,6,CIVIL ENGINEERING INTERN,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,51413,59125,Annual,baccalaureate degree,No,9/10/2022
879,552512,DEPARTMENT OF TRANSPORTATION,External,18,TRAFFIC DEVICE MAINTAINER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),51317,67044,Annual,high school,Yes,9/25/2022
880,552512,DEPARTMENT OF TRANSPORTATION,Internal,18,TRAFFIC DEVICE MAINTAINER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),51317,67044,Annual,high school,Yes,9/25/2022
881,556263,DEPT OF ENVIRONMENT PROTECTION,Internal,13,ASSOCIATE WATER USE INSPECTOR,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),53345,75425,Annual,others,Yes,10/25/2022
882,556395,DEPT OF ENVIRONMENT PROTECTION,Internal,4,ASSOCIATE WATER USE INSPECTOR,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),61391,78461,Annual,others,Yes,10/20/2022
883,556399,DEPT OF ENVIRONMENT PROTECTION,Internal,9,ASSOCIATE WATER USE INSPECTOR,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),53345,75425,Annual,others,Yes,10/20/2022
884,556627,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSOCIATE WATER USE INSPECTOR,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),61391,78461,Annual,others,Yes,10/20/2022
885,560524,DEPT OF ENVIRONMENT PROTECTION,External,1,INVESTIGATOR,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),41483,47705,Annual,high school,Yes,11/14/2022
886,560524,DEPT OF ENVIRONMENT PROTECTION,Internal,1,INVESTIGATOR,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),41483,47705,Annual,high school,Yes,11/14/2022
887,567132,DEPARTMENT OF TRANSPORTATION,Internal,9,TRAFFIC DEVICE MAINTAINER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),51317,67044,Annual,high school,Yes,1/25/2023
888,567132,DEPARTMENT OF TRANSPORTATION,External,9,TRAFFIC DEVICE MAINTAINER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),51317,67044,Annual,high school,Yes,1/25/2023
889,567353,DEPARTMENT OF CORRECTION,Internal,8,FACILITY SUPERVISOR (CORRECTIO,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Executive,201587,201587,Annual,high school,Yes,1/5/2023
890,567353,DEPARTMENT OF CORRECTION,External,8,FACILITY SUPERVISOR (CORRECTIO,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Executive,201587,201587,Annual,high school,Yes,1/5/2023
891,568631,DEPT OF ENVIRONMENT PROTECTION,Internal,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),84468,111003,Annual,master's degree,Yes,1/18/2023
892,568631,DEPT OF ENVIRONMENT PROTECTION,External,1,CITY RESEARCH SCIENTIST,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),84468,111003,Annual,master's degree,Yes,1/18/2023
893,570748,DEPT OF ENVIRONMENT PROTECTION,Internal,1,MACHINIST,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),37.28,43.4,Hourly,high school,No,1/30/2023
894,570748,DEPT OF ENVIRONMENT PROTECTION,External,1,MACHINIST,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),37.28,43.4,Hourly,high school,No,1/30/2023
895,570867,DEPT OF ENVIRONMENT PROTECTION,Internal,2,CITY RESEARCH SCIENTIST,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),75504,94761,Annual,master's degree,Yes,3/24/2023
896,570867,DEPT OF ENVIRONMENT PROTECTION,External,2,CITY RESEARCH SCIENTIST,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),75504,94761,Annual,master's degree,Yes,3/24/2023
897,572619,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,64922,173486,Annual,baccalaureate degree,No,3/28/2023
898,572619,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,64922,173486,Annual,baccalaureate degree,No,3/28/2023
899,572624,DEPT OF ENVIRONMENT PROTECTION,External,1,ADMINISTRATIVE ENGINEER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,64922,173486,Annual,others,No,3/28/2023
900,572624,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE ENGINEER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,64922,173486,Annual,others,No,3/28/2023
901,573120,DEPT OF ENVIRONMENT PROTECTION,External,1,MARINE OILER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,68962,68962,Annual,others,Yes,3/24/2023
902,573120,DEPT OF ENVIRONMENT PROTECTION,Internal,1,MARINE OILER,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Manager,68962,68962,Annual,others,Yes,3/24/2023
903,575061,DEPT OF ENVIRONMENT PROTECTION,External,1,INDUSTRIAL HYGIENIST,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),56041,75318,Annual,baccalaureate degree,Yes,3/24/2023
904,575061,DEPT OF ENVIRONMENT PROTECTION,Internal,1,INDUSTRIAL HYGIENIST,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),56041,75318,Annual,baccalaureate degree,Yes,3/24/2023
905,576960,HOUSING PRESERVATION & DVLPMNT,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),62215,62215,Annual,baccalaureate degree,Yes,3/2/2023
906,576960,HOUSING PRESERVATION & DVLPMNT,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),62215,62215,Annual,baccalaureate degree,Yes,3/2/2023
907,577074,NYC HOUSING AUTHORITY,External,1,CONFIDENTIAL INVESTIGATOR,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,45113,64693,Annual,high school,Yes,3/7/2023
908,577074,NYC HOUSING AUTHORITY,Internal,1,CONFIDENTIAL INVESTIGATOR,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Entry-Level,45113,64693,Annual,high school,Yes,3/7/2023
909,580431,DEPT OF ENVIRONMENT PROTECTION,External,1,SCIENTIST (WATER ECOLOGY),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),65877,93984,Annual,baccalaureate degree,Yes,4/8/2023
910,580431,DEPT OF ENVIRONMENT PROTECTION,Internal,1,SCIENTIST (WATER ECOLOGY),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),65877,93984,Annual,baccalaureate degree,Yes,4/8/2023
911,580455,DEPT OF ENVIRONMENT PROTECTION,External,2,AUTO MECHANIC (DIESEL),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),298.24,347.2,Daily,high school,Yes,3/24/2023
912,580455,DEPT OF ENVIRONMENT PROTECTION,Internal,2,AUTO MECHANIC (DIESEL),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),298.24,347.2,Daily,high school,Yes,3/24/2023
913,580467,DEPT OF ENVIRONMENT PROTECTION,Internal,2,AUTO MECHANIC,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),298.24,347.2,Daily,high school,Yes,3/24/2023
914,580467,DEPT OF ENVIRONMENT PROTECTION,External,2,AUTO MECHANIC,Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),298.24,347.2,Daily,high school,Yes,3/24/2023
915,580559,DEPT OF ENVIRONMENT PROTECTION,Internal,3,MATE (DEP),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),75365,75365,Annual,certificate,Yes,3/28/2023
916,580559,DEPT OF ENVIRONMENT PROTECTION,External,3,MATE (DEP),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),75365,75365,Annual,certificate,Yes,3/28/2023
917,580562,DEPT OF ENVIRONMENT PROTECTION,Internal,1,PORT MARINE ENGINEER (DEP),Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),82330,116104,Annual,baccalaureate degree,Yes,3/28/2023
918,580562,DEPT OF ENVIRONMENT PROTECTION,External,1,PORT MARINE ENGINEER (DEP),Non-Competitive-5,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),82330,116104,Annual,baccalaureate degree,Yes,3/28/2023
919,583082,DEPT OF ENVIRONMENT PROTECTION,External,1,COMPUTER ASSOC (SOFTWARE),Competitive-1,"Public Safety, Inspections, & Enforcement",full time,Experienced (non-manager),66597,92323,Annual,baccalaureate degree,No,4/23/2023
